trace_idx,field_record,trace_number,source_x,source_y,receiver_x,receiver_y,receiver_elev_m,source_offset_m,pick_time_s,pick_quality,flag
679,218,11,435065.80000000005,6478536.0,434996.5,6477949.600000001,2400.5274,577.2611280862186,1.121,8.374942258469861,ok
680,219,2,435065.80000000005,6478536.0,435012.80000000005,6477966.0,2361.5418,577.2611280862186,1.107,8.341823904006873,ok
681,219,5,435065.80000000005,6478536.0,435007.80000000005,6477960.4,2374.6928000000003,577.2611280862186,1.112,8.13807525336598,ok
682,219,8,435065.80000000005,6478536.0,435002.10000000003,6477955.2,2387.6098,577.2611280862186,1.117,8.284532544265687,ok
683,219,11,435065.80000000005,6478536.0,434996.5,6477949.600000001,2400.5274,577.2611280862186,1.122,8.575176448314068,ok
684,220,2,435065.80000000005,6478535.600000001,435012.80000000005,6477966.0,2361.5418,576.8728196058469,1.107,8.592498154705693,ok
685,220,5,435065.80000000005,6478535.600000001,435007.80000000005,6477960.4,2374.6928000000003,576.8728196058469,1.112,8.364941318956694,ok
686,220,8,435065.80000000005,6478535.600000001,435002.10000000003,6477955.2,2387.6098,576.8728196058469,1.117,8.492629389980435,ok
687,220,11,435065.80000000005,6478535.600000001,434996.5,6477949.600000001,2400.5274,576.8728196058469,1.121,8.036574561529477,ok
688,221,2,435065.80000000005,6478535.600000001,435012.80000000005,6477966.0,2361.5418,576.8728196058469,1.106,8.253065535339456,ok
689,221,5,435065.80000000005,6478535.600000001,435007.80000000005,6477960.4,2374.6928000000003,576.8728196058469,1.112,8.843207566345889,ok
690,221,8,435065.80000000005,6478535.600000001,435002.10000000003,6477955.2,2387.6098,576.8728196058469,1.116,8.183762848958956,ok
691,221,11,435065.80000000005,6478535.600000001,434996.5,6477949.600000001,2400.5274,576.8728196058469,1.121,8.301921669281079,ok
692,222,2,435065.80000000005,6478535.600000001,435012.80000000005,6477966.0,2361.5418,576.8728196058469,1.106,8.495163653149417,ok
693,222,5,435065.80000000005,6478535.600000001,435007.80000000005,6477960.4,2374.6928000000003,576.8728196058469,1.111,8.195552968643824,ok
694,222,8,435065.80000000005,6478535.600000001,435002.10000000003,6477955.2,2387.6098,576.8728196058469,1.116,8.372225554540949,ok
695,222,11,435065.80000000005,6478535.600000001,434996.5,6477949.600000001,2400.5274,576.8728196058469,1.121,8.526429851541065,ok
696,223,2,435065.80000000005,6478535.600000001,435012.80000000005,6477966.0,2361.5418,576.8728196058469,1.106,8.481368981157761,ok
697,223,5,435065.80000000005,6478535.600000001,435007.80000000005,6477960.4,2374.6928000000003,576.8728196058469,1.111,8.132011358928171,ok
698,223,8,435065.80000000005,6478535.600000001,435002.10000000003,6477955.2,2387.6098,576.8728196058469,1.116,8.398056101515202,ok
699,223,11,435065.80000000005,6478535.600000001,434996.5,6477949.600000001,2400.5274,576.8728196058469,1.121,8.700380699976552,ok
700,224,2,435065.4,6478539.2,435029.80000000005,6477988.800000001,2307.842,580.2728409977273,1.086,8.839717561127456,ok
701,224,5,435065.4,6478539.2,435025.80000000005,6477983.600000001,2321.1924,580.2728409977273,1.091,8.650381543411632,ok
702,224,8,435065.4,6478539.2,435021.80000000005,6477977.600000001,2334.5428,580.2728409977273,1.096,8.304808550522594,ok
703,224,11,435065.4,6478539.2,435017.7,6477972.0,2347.8934,580.2728409977273,1.101,8.033797972924248,ok
704,225,2,435065.5,6478539.2,435029.80000000005,6477988.800000001,2307.842,580.2966482753172,1.086,8.807113189785762,ok
705,225,5,435065.5,6478539.2,435025.80000000005,6477983.600000001,2321.1924,580.2966482753172,1.091,8.218744436150883,ok
706,225,8,435065.5,6478539.2,435021.80000000005,6477977.600000001,2334.5428,580.2966482753172,1.096,8.044869712484017,ok
707,225,11,435065.5,6478539.2,435017.7,6477972.0,2347.8934,580.2966482753172,1.101,8.178342849524691,ok
